trip_id,drone_id,time_seconds,phase,lon,lat,alt_m,distance_3d_km,terrain_obstructed,fspl_db,obstruction_loss_db,path_loss_db,bidirectional_loss_limit_db,margin_db,available
Q2-011,U08,4064.519609714735,cruise,109.23048932688202,23.015273537815634,326.410888671875,0.7709961750152563,False,97.79526930384041,0.0,97.79526930384041,122.0,24.204730696159587,True
Q2-011,U08,4069.519609714735,cruise,109.23045308957022,23.015949941597196,326.410888671875,0.8441324722911487,False,98.58243697694616,0.0,98.58243697694616,122.0,23.417563023053845,True
Q2-011,U08,4074.519609714735,cruise,109.23041685225841,23.01662634537876,326.410888671875,0.9175696861526632,False,99.30700598017633,0.0,99.30700598017633,122.0,22.692994019823672,True
Q2-011,U08,4079.519609714735,cruise,109.23038061494663,23.017302749160322,326.410888671875,0.9912409388534406,False,99.97780944152339,0.0,99.97780944152339,122.0,22.02219055847661,True
Q2-011,U08,4084.519609714735,cruise,109.23034437763482,23.017979152941887,326.410888671875,1.0650976682816606,False,100.60201351274952,0.0,100.60201351274952,122.0,21.397986487250478,True
Q2-011,U08,4089.519609714735,cruise,109.23030814032303,23.018655556723452,326.410888671875,1.1391037985047505,False,101.18549083581253,0.0,101.18549083581253,122.0,20.81450916418747,True
Q2-011,U08,4094.519609714735,cruise,109.23027190301123,23.019331960505014,326.410888671875,1.2132319908772426,False,101.73310190225493,0.0,101.73310190225493,122.0,20.26689809774507,True
Q2-011,U08,4099.5196097147345,cruise,109.23023566569942,23.02000836428658,326.410888671875,1.2874611626000805,False,102.24890757493745,0.0,102.24890757493745,122.0,19.751092425062552,True
Q2-011,U08,4104.5196097147345,cruise,109.23019942838764,23.02068476806814,326.410888671875,1.361774801784597,False,102.7363307092817,0.0,102.7363307092817,122.0,19.263669290718298,True
Q2-011,U08,4109.5196097147345,cruise,109.23016319107583,23.021361171849705,326.410888671875,1.4361597971218667,False,103.19828013858616,0.0,103.19828013858616,122.0,18.801719861413844,True
Q2-011,U08,4114.5196097147345,cruise,109.23012695376403,23.022037575631266,326.410888671875,1.5106056083389585,False,103.63724668912013,0.0,103.63724668912013,122.0,18.362753310879867,True
Q2-011,U08,4119.5196097147345,cruise,109.23009071645224,23.02271397941283,326.410888671875,1.585103667420079,False,104.05537825005469,0.0,104.05537825005469,122.0,17.944621749945313,True
Q2-011,U08,4124.5196097147345,cruise,109.23005447914043,23.023390383194396,326.410888671875,1.6596469392319455,False,104.45453902091793,0.0,104.45453902091793,122.0,17.545460979082065,True
Q2-011,U08,4129.5196097147345,cruise,109.23001824182865,23.024066786975958,326.410888671875,1.7342295942886583,False,104.83635669625112,0.0,104.83635669625112,122.0,17.163643303748884,True
Q2-011,U08,4134.5196097147345,cruise,109.22998200451684,23.024743190757523,326.410888671875,1.8088467617100328,False,105.20226036863549,0.0,105.20226036863549,122.0,16.797739631364507,True
Q2-011,U08,4139.5196097147345,cruise,109.22994576720504,23.025419594539084,326.410888671875,1.883494340392089,False,105.55351122530796,0.0,105.55351122530796,122.0,16.446488774692043,True
Q2-011,U08,4144.5196097147345,cruise,109.22990952989325,23.02609599832065,326.410888671875,1.9581688530341386,False,105.89122760072648,0.0,105.89122760072648,122.0,16.10877239927352,True
Q2-011,U08,4149.5196097147345,cruise,109.22987329258144,23.02677240210221,326.410888671875,2.0328673321006026,False,106.21640557160995,0.0,106.21640557160995,122.0,15.783594428390046,True
Q2-011,U08,4154.5196097147345,cruise,109.22983705526964,23.027448805883775,326.410888671875,2.107587229877259,False,106.52993600356388,0.0,106.52993600356388,122.0,15.470063996436124,True
Q2-011,U08,4159.5196097147345,cruise,109.22980081795785,23.02812520966534,326.410888671875,2.18232634688635,False,106.83261875152552,0.0,106.83261875152552,122.0,15.167381248474484,True
